value,label,index
1179.125,0,179
1154.1875,0,180
1152.125,0,181
1173.8125,0,182
1207.0,0,183
1222.9375,0,184
1197.25,0,185
1192.1875,0,186
1189.0625,0,187
1127.625,0,188
1143.4375,0,189
1179.5,0,190
1158.1875,0,191
1139.125,0,192
1154.75,0,193
1184.1875,0,194
1177.5625,0,195
1179.5625,0,196
1205.25,0,197
1198.5,0,198
1186.3125,0,199
1173.75,0,200
1168.9375,0,201
1195.3125,0,202
1179.3125,0,203
1161.9375,0,204
1169.5625,0,205
1159.1875,0,206
1164.3125,0,207
1196.3125,0,208
1162.5625,0,209
1208.5625,0,210
1195.75,0,211
1166.625,0,212
1179.25,0,213
1173.1875,0,214
1188.1875,0,215
1195.9375,0,216
1168.9375,0,217
1171.875,0,218
1170.9375,0,219
1175.4375,0,220
1202.9375,0,221
1201.625,0,222
1176.8125,0,223
1178.0625,0,224
1171.625,0,225
1203.25,0,226
1166.75,0,227
1196.625,0,228
1195.0625,0,229
1184.125,0,230
1197.8125,0,231
1157.6875,0,232
1173.375,0,233
1161.6875,0,234
1172.625,0,235
1181.1875,0,236
1174.0,0,237
1176.625,0,238
1214.0,0,239
1175.1875,0,240
1192.125,0,241
1173.1875,0,242
1214.25,0,243
1218.75,0,244
1212.0625,0,245
1170.5,0,246
1172.9375,0,247
1215.6875,0,248
1203.875,0,249
1199.0,0,250
1171.875,0,251
1194.1875,0,252
1201.8125,0,253
1181.9375,0,254
1204.875,0,255
1191.125,0,256
1177.625,0,257
1231.0,0,258
1227.9375,0,259
1229.5,0,260
1218.25,0,261
1183.875,0,262
1268.125,0,263
1226.4375,0,264
1205.5,0,265
1240.9375,0,266
1237.5625,0,267
1232.75,0,268
1230.9375,0,269
1195.8125,0,270
1201.25,0,271
1181.75,0,272
1185.1875,0,273
1213.125,0,274
1211.125,0,275
1190.75,0,276
1195.6875,0,277
1164.8125,0,278
1191.1875,0,279
1206.625,0,280
1210.3125,0,281
1211.0,0,282
1177.0,0,283
1153.5,0,284
1213.625,0,285
1176.3125,0,286
1182.375,0,287
1196.3125,0,288
1201.875,0,289
1205.9375,0,290
1195.8125,0,291
1232.8125,0,292
1186.75,0,293
1203.25,0,294
1214.875,0,295
1193.5,0,296
1207.1875,0,297
1191.6875,0,298
1196.375,0,299
1205.5625,0,300
1203.125,0,301
1196.3125,0,302
1191.6875,0,303
1166.75,0,304
1196.0,0,305
1155.625,0,306
1188.125,0,307
1158.75,0,308
1195.625,0,309
1208.375,0,310
1232.375,0,311
1216.0,0,312
1190.4375,0,313
1173.625,0,314
1242.125,0,315
1181.25,0,316
1221.125,0,317
1198.5625,0,318
1197.625,0,319
1225.125,0,320
1185.375,0,321
1191.125,0,322
1231.625,0,323
1234.1875,0,324
1187.25,0,325
1247.875,0,326
1228.625,0,327
1239.125,0,328
1201.625,0,329
1251.375,0,330
1227.9375,0,331
1238.6875,0,332
1193.875,0,333
1230.125,0,334
1213.5625,0,335
1189.5,0,336
1229.625,0,337
1213.25,0,338
1208.0625,0,339
1223.375,0,340
1206.25,0,341
1212.0625,0,342
1232.375,0,343
1206.1875,0,344
1206.375,0,345
1224.4375,0,346
1193.5625,0,347
1214.1875,0,348
1246.0625,0,349
1267.6875,0,350
1231.6875,0,351
1265.4375,0,352
1225.1875,0,353
1236.8125,0,354
1221.8125,0,355
1241.6875,0,356
1232.0,0,357
1260.75,0,358
1249.9375,0,359
1241.4375,0,360
1259.375,0,361
1237.375,0,362
1235.5625,0,363
1216.875,0,364
1271.0625,0,365
1277.9375,0,366
1284.375,0,367
1246.0625,0,368
1294.6875,0,369
1281.5,0,370
1266.625,0,371
1247.875,0,372
1263.3125,0,373
1272.75,0,374
1235.4375,0,375
1259.6875,0,376
1240.875,0,377
1247.1875,0,378
1293.4375,0,379
1258.125,0,380
1246.9375,0,381
1246.4375,0,382
1259.1875,0,383
1231.5,0,384
1250.9375,0,385
1255.375,0,386
1239.9375,0,387
1239.0625,0,388
1258.6875,0,389
1243.4375,0,390
1268.9375,0,391
1240.3125,0,392
1247.625,0,393
1281.625,0,394
1268.625,0,395
1234.875,0,396
1268.0625,0,397
1261.1875,0,398
1250.1875,0,399
1272.3125,0,400
1265.8125,0,401
1276.625,0,402
1243.875,0,403
1277.5625,0,404
1248.1875,0,405
1245.4375,0,406
1253.9375,0,407
1247.25,0,408
1285.9375,0,409
1318.0,0,410
1331.75,0,411
1269.75,0,412
1218.0,0,413
1267.8125,0,414
1250.0,0,415
1256.5,0,416
1279.5625,0,417
1258.625,0,418
1253.75,0,419
1291.0,0,420
1243.5,0,421
1267.75,0,422
1258.5625,0,423
1262.125,0,424
1274.5625,0,425
1258.5,0,426
1278.1875,0,427
1248.4375,0,428
1230.125,0,429
1266.5625,0,430
1260.9375,0,431
1229.533325,0,432
1298.375,0,433
1284.8125,0,434
1259.25,0,435
1231.25,0,436
1227.0,0,437
1274.4375,0,438
1218.125,0,439
1271.875,0,440
1243.6875,0,441
1242.5,0,442
1279.6875,0,443
1256.0,0,444
1284.9375,0,445
1257.0,0,446
1264.3125,0,447
1239.25,0,448
1258.3125,0,449
1236.5625,0,450
1269.625,0,451
1247.3125,0,452
1281.875,0,453
1253.1875,0,454
1296.125,0,455
1314.5625,0,456
1268.9375,0,457
1243.0625,0,458
1268.3125,0,459
1312.5625,0,460
1240.25,0,461
1272.0,0,462
1226.1875,0,463
1251.375,0,464
1281.1875,0,465
1252.375,0,466
1261.75,0,467
1239.4375,0,468
1297.375,0,469
1280.3125,0,470
1266.75,0,471
1296.0,0,472
1248.0,0,473
1285.5,0,474
1292.5625,0,475
1273.466675,0,476
1265.5,0,477
1322.0625,0,478
1364.625,0,479
1299.9375,0,480
1301.25,0,481
1283.625,0,482
1294.625,0,483
1252.8125,0,484
1267.75,0,485
1276.25,0,486
1269.1875,0,487
1324.1875,0,488
1307.8125,0,489
1304.9375,0,490
1273.375,0,491
1297.375,0,492
1340.625,0,493
1287.1875,0,494
1297.1875,0,495
1294.0625,0,496
1293.0625,0,497
1297.375,0,498
1305.0,0,499
1274.375,0,500
1285.3125,0,501
1224.375,0,502
1299.25,0,503
1289.25,0,504
1287.375,0,505
1261.0625,0,506
1223.6875,0,507
1222.800049,0,508
1241.875,0,509
1291.6875,0,510
1252.3125,0,511
1259.375,0,512
1275.6875,0,513
1286.125,0,514
1295.375,0,515
1276.625,0,516
1257.1875,0,517
1260.25,0,518
1274.3125,0,519
1281.4375,0,520
1274.8125,0,521
1240.9375,0,522
1274.5,0,523
1269.5625,0,524
1267.875,0,525
1276.4375,0,526
1263.5,0,527
1287.3125,0,528
1295.375,0,529
1271.25,0,530
1278.625,0,531
1272.25,0,532
1285.625,0,533
1265.4375,0,534
1314.25,0,535
1263.375,0,536
1236.75,0,537
1275.5625,0,538
1293.375,0,539
1292.625,0,540
1312.375,0,541
1289.625,0,542
1304.9375,0,543
1262.6875,0,544
1306.875,0,545
1307.875,0,546
1302.75,0,547
1310.9375,0,548
1315.5,0,549
1288.125,0,550
1283.1875,0,551
1261.875,0,552
1295.0625,0,553
1275.125,0,554
1337.375,0,555
1272.625,0,556
1288.8125,0,557
1266.4375,0,558
1299.9375,0,559
1268.75,0,560
1277.5625,0,561
1275.9375,0,562
1262.0625,0,563
1265.75,0,564
1239.375,0,565
1290.0,0,566
1263.3125,0,567
1283.1875,0,568
1284.0625,0,569
1318.5625,0,570
1269.0625,0,571
1270.3125,0,572
1298.6875,0,573
1271.6875,0,574
1329.75,0,575
1249.125,0,576
1282.8125,0,577
1303.625,0,578
1301.1875,0,579
1279.3125,0,580
1285.3125,0,581
1348.0625,0,582
1298.75,0,583
1276.3125,0,584
1258.5,0,585
1267.625,0,586
1296.125,0,587
1266.1875,0,588
1290.9375,0,589
1269.0,0,590
1302.0,0,591
1308.9375,0,592
1301.0,0,593
1306.3125,0,594
1324.3125,0,595
1313.6875,0,596
1309.375,0,597
1249.25,0,598
1294.0625,0,599
1316.0,0,600
1325.0625,0,601
1283.75,0,602
1292.8125,0,603
1295.75,0,604
1323.875,0,605
1287.5,0,606
1333.4375,0,607
1321.5,0,608
1313.875,0,609
1281.4375,0,610
1293.0,0,611
1322.1875,0,612
1328.3125,0,613
1307.4375,0,614
1315.4375,0,615
1265.5,0,616
1310.9375,0,617
1294.4375,0,618
1288.6875,0,619
1261.0,0,620
1322.5625,0,621
1344.3125,0,622
1300.0625,0,623
1299.5625,0,624
1312.75,0,625
1280.625,0,626
1290.375,0,627
1280.1875,0,628
1332.5625,0,629
1377.25,0,630
1312.625,0,631
1220.9375,0,632
1316.375,0,633
1266.5,0,634
1299.4375,0,635
1294.4375,0,636
1286.125,0,637
1262.375,0,638
1272.1875,0,639
1277.6875,0,640
1273.5,0,641
1284.625,0,642
1239.4375,0,643
1246.75,0,644
1312.75,0,645
1261.6875,0,646
1295.0,0,647
1290.5625,0,648
1254.5,0,649
1284.25,0,650
1272.25,0,651
1288.5,0,652
1314.5,0,653
1278.3125,0,654
1357.25,0,655
1316.0625,0,656
1305.9375,0,657
1326.375,0,658
1289.125,0,659
1323.8125,0,660
1332.4375,0,661
1351.8125,0,662
1314.0,0,663
1298.5,0,664
1330.75,0,665
1314.25,0,666
1297.0,0,667
1298.8125,0,668
1296.875,0,669
1277.5625,0,670
1331.0,0,671
1311.875,0,672
1296.625,0,673
1283.3125,0,674
1347.875,0,675
1325.0625,0,676
1300.0,0,677
1322.5,0,678
1291.0625,0,679
1288.6875,0,680
1327.5,0,681
1290.4375,0,682
1293.25,0,683
1319.625,0,684
1288.875,0,685
1289.625,0,686
1315.8125,0,687
1335.0,0,688
1336.375,0,689
1328.625,0,690
1319.6875,0,691
1330.4375,0,692
1319.4375,0,693
1305.0625,0,694
1307.0625,0,695
1333.9375,0,696
1285.8125,0,697
1321.875,0,698
1337.0,0,699
1323.9375,0,700
1364.4375,0,701
1344.3125,0,702
1351.875,0,703
1337.875,0,704
1335.75,0,705
1333.375,0,706
1328.3125,0,707
1288.533325,0,708
1357.0625,0,709
1330.875,0,710
1325.4375,0,711
1318.25,0,712
1369.125,0,713
1303.0625,0,714
1306.875,0,715
1300.25,0,716
1304.9375,0,717
1310.0,0,718
1303.875,0,719
1313.6875,0,720
1333.25,0,721
1345.4375,0,722
1322.0625,0,723
1292.9375,0,724
1303.866699,0,725
1325.75,0,726
1336.1875,0,727
1288.5625,0,728
1305.625,0,729
1300.9375,0,730
1281.4375,0,731
1294.25,0,732
1309.4375,0,733
1324.5625,0,734
1319.375,0,735
1326.0625,0,736
1268.5625,0,737
1259.75,0,738
1287.8125,0,739
1311.5625,0,740
1295.3125,0,741
1308.3125,0,742
1353.0,0,743
1384.25,0,744
1335.5,0,745
1315.1875,0,746
1317.8125,0,747
1285.1875,0,748
1319.625,0,749
1320.6875,0,750
1270.625,0,751
1284.0,0,752
1288.9375,0,753
1286.9375,0,754
1315.9375,0,755
1320.75,0,756
1364.3125,0,757
1321.8125,0,758
1301.25,0,759
1330.5625,0,760
1278.9375,0,761
1326.5625,0,762
1324.0625,0,763
1320.6875,0,764
1349.6875,0,765
1319.1875,0,766
1310.75,0,767
1317.1875,0,768
1317.25,0,769
1322.25,0,770
1317.3125,0,771
1322.5,0,772
1293.25,0,773
1271.866699,0,774
1297.75,0,775
1271.875,0,776
1258.5,0,777
1280.375,0,778
1296.5625,0,779
1318.3125,0,780
1293.25,0,781
1314.6875,0,782
1280.875,0,783
1285.5,0,784
1316.3125,0,785
1331.6875,0,786
1324.625,0,787
1348.8125,0,788
1337.75,0,789
1322.375,0,790
1313.875,0,791
1297.0,0,792
1326.0625,0,793
1323.5625,0,794
1304.875,0,795
1275.25,0,796
1300.0625,0,797
1353.6875,0,798
1308.375,0,799
1285.25,0,800
1270.1875,0,801
1290.5625,0,802
1271.375,0,803
1289.8125,0,804
1302.25,0,805
1260.3125,0,806
1272.9375,0,807
1290.4375,0,808
1293.5,0,809
1332.6875,0,810
1301.625,0,811
1300.875,0,812
1302.875,0,813
1286.875,0,814
1307.6875,0,815
1287.0625,0,816
1291.8125,0,817
1307.625,0,818
1292.75,0,819
1277.3125,0,820
1303.3125,0,821
1292.375,0,822
1308.8125,0,823
1286.625,0,824
1272.625,0,825
1303.875,0,826
1298.5625,0,827
1287.3125,0,828
1247.4375,0,829
1319.75,0,830
1272.375,0,831
1259.125,0,832
1313.25,0,833
1301.875,0,834
1299.5,0,835
1285.125,0,836
1288.1875,0,837
1290.3125,0,838
1305.5625,0,839
1310.25,0,840
1297.6875,0,841
1313.0625,0,842
1277.25,0,843
1268.5625,0,844
1265.375,0,845
1254.75,0,846
1299.25,0,847
1253.0625,0,848
1287.3125,0,849
1274.5,0,850
1243.5625,0,851
1272.375,0,852
1300.0625,0,853
1278.1875,0,854
1264.9375,0,855
1239.125,0,856
1269.6875,0,857
1259.9375,0,858
1272.5625,0,859
1254.25,0,860
1280.75,0,861
1242.5625,0,862
1266.75,0,863
1256.1875,0,864
1411.25,0,865
1227.75,0,866
1243.5,0,867
1246.1875,0,868
1223.5,0,869
1287.875,0,870
1261.0625,0,871
1307.8125,0,872
1253.1875,0,873
1243.625,0,874
1223.0,0,875
1267.4375,0,876
1287.25,0,877
1220.8125,0,878
1257.8125,0,879
1244.125,0,880
1258.6875,0,881
1275.1875,0,882
1238.8125,0,883
1252.3125,0,884
1246.25,0,885
1244.375,0,886
1202.125,0,887
1277.25,0,888
1247.3125,0,889
1254.0,0,890
1248.9375,0,891
1195.125,0,892
1262.25,0,893
1238.3125,0,894
1248.1875,0,895
1234.0625,0,896
1245.0625,0,897
1240.125,0,898
1305.125,0,899
1306.875,0,900
1223.5625,0,901
1241.9375,0,902
1231.375,0,903
1231.1875,0,904
1225.3125,0,905
1244.3125,0,906
1202.1875,0,907
1223.5,0,908
1256.25,0,909
1278.8125,0,910
1256.6875,0,911
1208.125,0,912
1257.0625,0,913
1222.0,0,914
1224.9375,0,915
1239.25,0,916
1195.6875,0,917
1175.5625,0,918
1193.375,0,919
1224.8125,0,920
1246.75,0,921
1219.125,0,922
1218.4375,0,923
1208.5625,0,924
1190.0625,0,925
1211.375,0,926
1190.625,0,927
1218.4375,0,928
1287.375,0,929
1267.5,0,930
1211.5,0,931
1194.875,0,932
1223.25,0,933
1212.5625,0,934
1210.5,0,935
1227.875,0,936
1271.3125,0,937
1241.8125,0,938
1255.25,0,939
1220.625,0,940
1209.4375,0,941
1228.6875,0,942
1203.5,0,943
1228.6875,0,944
1239.5,0,945
1198.75,0,946
1220.3125,0,947
1273.5625,0,948
1227.0,0,949
1285.8125,0,950
1202.25,0,951
1154.0,0,952
1224.625,0,953
1198.5625,0,954
1216.1875,0,955
1181.1875,0,956
1213.875,0,957
1210.6875,0,958
1252.125,0,959
1249.25,0,960
1231.8125,0,961
1241.5625,0,962
1241.0,0,963
1185.625,0,964
1273.0625,0,965
1205.5625,0,966
1226.5625,0,967
1237.125,0,968
1230.875,0,969
1211.1875,0,970
1201.5625,0,971
1252.4375,0,972
1196.75,0,973
1221.8125,0,974
1167.375,0,975
1234.75,0,976
1218.3125,0,977
1215.25,0,978
1210.5,0,979
1240.25,0,980
1184.375,0,981
1236.5625,0,982
1205.0,0,983
1256.4375,0,984
1205.3125,0,985
1206.5625,0,986
1233.375,0,987
1210.8125,0,988
1176.25,0,989
1176.9375,0,990
1186.5625,0,991
1169.0625,0,992
1182.4375,0,993
1196.875,0,994
1220.5625,0,995
1218.25,0,996
1198.75,0,997
1186.3125,0,998
1147.875,0,999
1176.125,0,1000
1202.875,0,1001
1159.875,0,1002
1157.8125,0,1003
1162.625,0,1004
1165.0625,0,1005
1178.4375,0,1006
1186.8125,0,1007
1177.6875,0,1008
1216.125,0,1009
1178.875,0,1010
1182.625,0,1011
1138.875,0,1012
1172.375,0,1013
1191.375,0,1014
1124.3125,0,1015
1181.1875,0,1016
1165.5625,0,1017
1189.5,0,1018
1199.0625,0,1019
1192.25,0,1020
1206.875,0,1021
1143.5625,0,1022
1230.5625,0,1023
1182.8125,0,1024
1179.8125,0,1025
1188.6875,0,1026
1187.1875,0,1027
1252.6875,0,1028
1175.0,0,1029
1222.0625,0,1030
1148.733276,0,1031
1200.25,0,1032
1201.0625,0,1033
1259.1875,0,1034
1188.5625,0,1035
1182.9375,0,1036
1173.9375,0,1037
1185.6875,0,1038
1181.6875,0,1039
1198.75,0,1040
1165.125,0,1041
1204.25,0,1042
1182.8125,0,1043
1168.4375,0,1044
1234.5625,0,1045
1159.375,0,1046
1187.8125,0,1047
1207.125,0,1048
1278.875,0,1049
1197.25,0,1050
1195.25,0,1051
1202.75,0,1052
1223.625,0,1053
1194.0625,0,1054
1213.25,0,1055
1257.875,0,1056
1217.4375,0,1057
1176.5625,0,1058
1219.75,0,1059
1182.3125,0,1060
1184.375,0,1061
1199.25,0,1062
1198.125,0,1063
1217.5,0,1064
1215.375,0,1065
1219.0,0,1066
1173.875,0,1067
1188.625,0,1068
1167.9375,0,1069
1153.533325,0,1070
1207.25,0,1071
1177.25,0,1072
1150.5,0,1073
1209.0,0,1074
1196.125,0,1075
1205.75,0,1076
1208.75,0,1077
1177.8125,0,1078
1207.5625,0,1079
1213.5,0,1080
1213.875,0,1081
1197.9375,0,1082
1174.125,0,1083
1213.5625,0,1084
1194.875,0,1085
1227.5625,0,1086
1180.3125,0,1087
1251.625,0,1088
1255.0625,0,1089
1244.875,0,1090
1200.625,0,1091
1167.4375,0,1092
1219.625,0,1093
1211.5625,0,1094
1225.0,0,1095
1233.5625,0,1096
1200.3125,0,1097
1199.3125,0,1098
1197.3125,0,1099
1204.375,0,1100
1183.5,0,1101
1157.375,0,1102
1226.8125,0,1103
1203.6875,0,1104
1194.1875,0,1105
1162.0625,0,1106
1173.5625,0,1107
1212.5625,0,1108
1151.375,0,1109
1181.8125,0,1110
1207.1875,0,1111
1157.625,0,1112
1181.375,0,1113
1193.75,0,1114
1217.6875,0,1115
1215.4375,0,1116
1195.25,0,1117
1206.4375,0,1118
1262.3125,0,1119
1249.75,0,1120
1220.5625,0,1121
1199.6875,0,1122
1171.0,0,1123
1278.25,0,1124
1238.25,0,1125
1202.0625,0,1126
1193.25,0,1127
1189.625,0,1128
1249.9375,0,1129
1202.8125,0,1130
1188.6875,0,1131
1222.9375,0,1132
1218.5,0,1133
1181.5,0,1134
1220.0,0,1135
1188.1875,0,1136
1170.5,0,1137
1203.8125,0,1138
1231.8125,0,1139
1192.5625,0,1140
1210.4375,0,1141
1239.4375,0,1142
1231.0,0,1143
1253.625,0,1144
1259.3125,0,1145
1212.0625,0,1146
1186.9375,0,1147
1170.0,0,1148
1184.25,0,1149
1221.0,0,1150
1195.1875,0,1151
1230.0,0,1152
1199.875,0,1153
1208.125,0,1154
1200.4375,0,1155
1193.0625,0,1156
1158.0625,0,1157
1203.5,0,1158
1134.4375,0,1159
1180.0,0,1160
1194.4375,0,1161
1207.25,0,1162
1171.9375,0,1163
1192.5,0,1164
1153.875,0,1165
1188.125,0,1166
1189.0625,0,1167
1169.75,0,1168
1199.1875,0,1169
1192.6875,0,1170
1195.5,0,1171
1197.0625,0,1172
1221.8125,0,1173
1193.125,0,1174
1221.9375,0,1175
1232.5,0,1176
1230.25,0,1177
1178.0625,0,1178
1254.8125,0,1179
1167.1875,0,1180
1211.3125,0,1181
1199.75,0,1182
1247.0625,0,1183
1242.8125,0,1184
1241.5625,0,1185
1245.5,0,1186
1202.5,0,1187
1209.125,0,1188
1201.8125,0,1189
1234.5625,0,1190
1204.1875,0,1191
1212.0,0,1192
1217.0625,0,1193
1182.0625,0,1194
1208.6875,0,1195
1205.625,0,1196
1199.5625,0,1197
1196.875,0,1198
1241.0625,0,1199
1252.5625,0,1200
1230.0625,0,1201
1204.9375,0,1202
1224.4375,0,1203
1275.375,0,1204
1233.6875,0,1205
1257.0,0,1206
1240.9375,0,1207
1149.5,0,1208
1177.3125,0,1209
1169.9375,0,1210
1193.9375,0,1211
1181.625,0,1212
1190.75,0,1213
1216.1875,0,1214
1183.75,0,1215
1195.8125,0,1216
1218.3125,0,1217
1185.5,0,1218
1204.375,0,1219
1228.625,0,1220
1210.1875,0,1221
1216.5,0,1222
1182.75,0,1223
1211.625,0,1224
1187.625,0,1225
1218.4375,0,1226
1197.875,0,1227
1174.75,0,1228
1199.1875,0,1229
1222.5625,0,1230
1150.3125,0,1231
1186.4375,0,1232
1190.8125,0,1233
1185.5,0,1234
1175.3125,0,1235
1231.25,0,1236
1167.0625,0,1237
1209.375,0,1238
1250.25,0,1239
1181.9375,0,1240
1222.0,0,1241
1182.6875,0,1242
1199.9375,0,1243
1205.9375,0,1244
1232.4375,0,1245
1159.6875,0,1246
1179.75,0,1247
1204.1875,0,1248
1176.5625,0,1249
1164.375,0,1250
1192.0,0,1251
1184.375,0,1252
1167.5625,0,1253
1199.5625,0,1254
1168.75,0,1255
1173.8125,0,1256
1186.0,0,1257
1211.4375,0,1258
1190.4375,0,1259
1202.1875,0,1260
1156.0625,0,1261
1196.1875,0,1262
1187.75,0,1263
1164.8125,0,1264
1131.4375,0,1265
1190.375,0,1266
1169.5,0,1267
1194.9375,0,1268
1178.5,0,1269
1149.1875,0,1270
1206.375,0,1271
1163.6875,0,1272
1198.375,0,1273
1201.9375,0,1274
1173.875,0,1275
1254.0,0,1276
1173.5625,0,1277
1171.0625,0,1278
1144.75,0,1279
1206.375,0,1280
1214.1875,0,1281
1176.8125,0,1282
1194.0625,0,1283
1219.125,0,1284
1156.625,0,1285
1142.25,0,1286
1180.3125,0,1287
1197.1875,0,1288
1155.9375,0,1289
1190.25,0,1290
1132.5625,0,1291
1157.6875,0,1292
1143.3125,0,1293
1180.75,0,1294
1166.6875,0,1295
1155.625,0,1296
1151.125,0,1297
1185.25,0,1298
1164.8125,0,1299
1184.125,0,1300
1167.125,0,1301
1181.625,0,1302
1219.0625,0,1303
1220.375,0,1304
1163.625,0,1305
1174.6875,0,1306
1214.0625,0,1307
1179.25,0,1308
1161.1875,0,1309
1173.8125,0,1310
1150.4375,0,1311
1158.0625,0,1312
1168.3125,0,1313
1194.125,0,1314
1188.4375,0,1315
1162.375,0,1316
1119.375,0,1317
1144.625,0,1318
1163.0,0,1319
1179.9375,0,1320
1186.4375,0,1321
1157.3125,0,1322
1178.375,0,1323
1168.0,0,1324
1167.125,0,1325
1175.375,0,1326
1133.0625,0,1327
1136.1875,0,1328
1114.875,0,1329
1129.25,0,1330
1126.1875,0,1331
1179.6875,0,1332
1192.0625,0,1333
1195.75,0,1334
1208.375,0,1335
1191.8125,0,1336
1144.8125,0,1337
1177.75,0,1338
1160.6875,0,1339
1123.75,0,1340
1125.0,0,1341
1161.8125,0,1342
1127.5,0,1343
1181.25,0,1344
1164.5,0,1345
1136.875,0,1346
1152.75,0,1347
1141.1875,0,1348
1116.5,0,1349
1142.9375,0,1350
1122.3125,0,1351
1120.375,0,1352
1138.4375,0,1353
1142.0,0,1354
1122.1875,0,1355
1123.8125,0,1356
1184.875,0,1357
1113.875,0,1358
1195.1875,0,1359
1229.4375,0,1360
1153.9375,0,1361
1153.8125,0,1362
1156.125,0,1363
1164.0,0,1364
1150.9375,0,1365
1133.9375,0,1366
1142.5,0,1367
1157.375,0,1368
1119.0,0,1369
1161.1875,0,1370
1149.0,0,1371
1129.5625,0,1372
1150.5,0,1373
1141.9375,0,1374
1145.9375,0,1375
1154.466675,0,1376
1173.133301,0,1377
1166.3125,0,1378
1154.5,0,1379
1184.375,0,1380
1168.9375,0,1381
1123.875,0,1382
1116.4375,0,1383
1166.1875,0,1384
1183.625,0,1385
1174.375,0,1386
1145.875,0,1387
1168.8125,0,1388
1141.1875,0,1389
1170.4375,0,1390
1113.0,0,1391
1168.875,0,1392
1107.75,0,1393
1169.3125,0,1394
1214.6875,0,1395
1167.0,0,1396
1204.9375,0,1397
1167.9375,0,1398
1160.375,0,1399
1189.1875,0,1400
1129.6875,0,1401
1150.9375,0,1402
1131.875,0,1403
1151.5625,0,1404
1106.8125,0,1405
1178.875,0,1406
1130.5,0,1407
1152.125,0,1408
1147.75,0,1409
1145.875,0,1410
1136.1875,0,1411
1112.0625,0,1412
1172.4375,0,1413
1130.4375,0,1414
1129.875,0,1415
1168.0,0,1416
1230.25,0,1417
1149.75,0,1418
1158.8125,0,1419
1219.375,0,1420
1180.25,0,1421
1198.125,0,1422
1149.25,0,1423
1178.1875,0,1424
