value,label,index
34.2307701111,0,244
34.6923065186,0,245
34.0,0,246
33.6923065186,0,247
33.6923065186,0,248
34.3076934814,0,249
34.3076934814,0,250
33.7692298889,0,251
32.9230766296,0,252
33.3846168518,0,253
34.153846740700004,0,254
34.6923065186,0,255
35.9230766296,0,256
35.0,0,257
34.7692298889,0,258
35.6153831482,0,259
36.2307701111,0,260
35.8461532593,0,261
35.6923065186,0,262
35.0769233704,0,263
34.5384597778,0,264
35.6923065186,0,265
34.9230766296,0,266
34.2307701111,0,267
34.6923065186,0,268
33.0,0,269
34.4615402222,0,270
35.5384597778,0,271
34.6153831482,0,272
34.3846168518,0,273
36.0,0,274
35.153846740700004,0,275
34.0769233704,0,276
33.8461532593,0,277
33.7692298889,0,278
34.2307701111,0,279
35.6923065186,0,280
36.3076934814,0,281
37.3846168518,0,282
36.9230766296,0,283
35.0,0,284
36.9230766296,0,285
36.6923065186,0,286
36.0,0,287
36.6153831482,0,288
37.0769233704,0,289
35.2307701111,0,290
36.8461532593,0,291
35.9230766296,0,292
34.5384597778,0,293
35.7692298889,0,294
35.6923065186,0,295
34.6153831482,0,296
36.3076934814,0,297
35.7692298889,0,298
36.3076934814,0,299
39.0,0,300
37.6153831482,0,301
37.0,0,302
39.3076934814,0,303
37.3846168518,0,304
36.7692298889,0,305
38.2307701111,0,306
39.0769233704,0,307
37.1538467407,0,308
39.6923065186,0,309
39.3076934814,0,310
38.8461532593,0,311
39.9230766296,0,312
38.1538467407,0,313
37.2307701111,0,314
39.3076934814,0,315
39.3846168518,0,316
37.3846168518,0,317
38.6923065186,0,318
38.5384597778,0,319
40.3846168518,0,320
41.0,0,321
39.6923065186,0,322
41.6923065186,0,323
41.3076934814,0,324
38.9230766296,0,325
38.9230766296,0,326
38.0,0,327
37.2307701111,0,328
39.0,0,329
38.8461532593,0,330
38.3846168518,0,331
40.8461532593,0,332
39.6923065186,0,333
39.5384597778,0,334
39.6153831482,0,335
40.0769233704,0,336
39.7692298889,0,337
40.6153831482,0,338
40.6923065186,0,339
40.9230766296,0,340
41.9230766296,0,341
40.3076934814,0,342
40.6153831482,0,343
40.7692298889,0,344
40.5384597778,0,345
41.5384597778,0,346
42.0,0,347
40.3076934814,0,348
40.5384597778,0,349
41.8461532593,0,350
39.7692298889,0,351
40.7692298889,0,352
43.2307701111,0,353
43.6923065186,0,354
43.0769233704,0,355
42.5384597778,0,356
40.8461532593,0,357
41.4615402222,0,358
43.0,0,359
42.8461532593,0,360
44.6923065186,0,361
45.8461532593,0,362
42.3846168518,0,363
42.2307701111,0,364
43.1538467407,0,365
41.1538467407,0,366
41.7692298889,0,367
43.8461532593,0,368
41.0769233704,0,369
42.3076934814,0,370
44.9230766296,0,371
41.3076934814,0,372
42.8461532593,0,373
44.6153831482,0,374
43.5384597778,0,375
45.6153831482,0,376
46.7692298889,0,377
43.3846168518,0,378
44.7692298889,0,379
46.5384597778,0,380
43.2307701111,0,381
45.0,0,382
45.2307701111,0,383
42.8461532593,0,384
44.1538467407,0,385
45.9230766296,0,386
42.9230766296,0,387
43.3846168518,0,388
45.2307701111,0,389
42.8461532593,0,390
44.4615402222,0,391
44.8461532593,0,392
41.9230766296,0,393
43.9230766296,0,394
46.0769233704,0,395
44.7692298889,0,396
45.9230766296,0,397
47.1538467407,0,398
45.3076934814,0,399
48.4615402222,0,400
49.3846168518,0,401
46.3076934814,0,402
45.6923065186,0,403
48.0,0,404
45.6923065186,0,405
48.2307701111,0,406
49.8461532593,0,407
44.6153831482,0,408
44.5384597778,0,409
46.0,0,410
45.0769233704,0,411
46.5384597778,0,412
46.0769233704,0,413
44.3076934814,0,414
45.7692298889,0,415
46.8461532593,0,416
44.3076934814,0,417
46.0769233704,0,418
48.3076934814,0,419
47.1538467407,0,420
51.0769233704,0,421
53.4615402222,0,422
46.3846168518,0,423
49.0769233704,0,424
51.0,0,425
46.3846168518,0,426
48.3846168518,0,427
49.6153831482,0,428
46.6923065186,0,429
49.3076934814,0,430
49.8461532593,0,431
46.8461532593,0,432
48.6923065186,0,433
51.2307701111,0,434
49.2307701111,0,435
49.6153831482,0,436
51.4615402222,0,437
47.6153831482,0,438
48.9230766296,0,439
50.5384597778,0,440
49.3846168518,0,441
50.1538467407,0,442
53.0,0,443
52.0769233704,0,444
51.7692298889,0,445
53.3846168518,0,446
50.1538467407,0,447
49.6153831482,0,448
53.5384597778,0,449
51.8461532593,0,450
51.6153831482,0,451
53.7692298889,0,452
50.3076934814,0,453
48.8461532593,0,454
53.3076934814,0,455
50.7692298889,0,456
50.4615402222,0,457
53.0769233704,0,458
50.2307701111,0,459
50.0,0,460
53.9230766296,0,461
51.9230766296,0,462
50.4615402222,0,463
54.4615402222,0,464
53.6923065186,0,465
51.3076934814,0,466
54.6153831482,0,467
53.3846168518,0,468
50.4615402222,0,469
54.0,0,470
54.0769233704,0,471
52.6153831482,0,472
52.6923065186,0,473
51.2307701111,0,474
51.0,0,475
52.6923065186,0,476
52.5384597778,0,477
50.9230766296,0,478
52.0769233704,0,479
52.9230766296,0,480
51.9230766296,0,481
52.7692298889,0,482
54.6153831482,0,483
51.6923065186,0,484
53.0,0,485
55.3076934814,0,486
52.3076934814,0,487
53.4615402222,0,488
55.6923065186,0,489
53.0,0,490
52.4615402222,0,491
54.6923065186,0,492
52.7692298889,0,493
51.9230766296,0,494
56.5384597778,0,495
53.9230766296,0,496
51.9230766296,0,497
54.8461532593,0,498
53.5384597778,0,499
53.5384597778,0,500
58.3076934814,0,501
56.3846168518,0,502
53.4615402222,0,503
57.4615402222,0,504
54.9230766296,0,505
54.0,0,506
56.6923065186,0,507
54.3846168518,0,508
53.9230766296,0,509
57.3076934814,0,510
55.0,0,511
53.2307701111,0,512
54.9230766296,0,513
53.6153831482,0,514
52.2307701111,0,515
56.6153831482,0,516
57.0,0,517
53.6153831482,0,518
55.4615402222,0,519
56.2307701111,0,520
55.3846168518,0,521
57.8461532593,0,522
57.6923065186,0,523
56.2307701111,0,524
56.2307701111,0,525
58.0,0,526
53.8461532593,0,527
57.0,0,528
57.8461532593,0,529
53.7692298889,0,530
55.1538467407,0,531
56.3076934814,0,532
51.0,0,533
54.0,0,534
58.0769233704,0,535
53.7692298889,0,536
54.9230766296,0,537
57.5384597778,0,538
53.0769233704,0,539
55.8461532593,0,540
57.4615402222,0,541
55.1538467407,0,542
56.6153831482,0,543
57.8461532593,0,544
54.7692298889,0,545
54.9230766296,0,546
56.7692298889,0,547
54.9230766296,0,548
54.7692298889,0,549
57.5384597778,0,550
56.5384597778,0,551
56.3846168518,0,552
60.7692298889,0,553
58.0769233704,0,554
55.6923065186,0,555
57.6153831482,0,556
57.6153831482,0,557
54.1538467407,0,558
58.7692298889,0,559
58.1538467407,0,560
53.6923065186,0,561
56.9230766296,0,562
57.1538467407,0,563
55.3076934814,0,564
58.5384597778,0,565
59.0,0,566
54.3076934814,0,567
57.5384597778,0,568
57.0769233704,0,569
53.2307701111,0,570
56.9230766296,0,571
57.7692298889,0,572
52.3846168518,0,573
56.0,0,574
54.3076934814,0,575
53.0769233704,0,576
55.5384597778,0,577
54.5384597778,0,578
53.8461532593,0,579
55.8461532593,0,580
56.3076934814,0,581
55.0,0,582
55.6153831482,0,583
58.7692298889,0,584
57.3846168518,0,585
57.9230766296,0,586
58.6923065186,0,587
56.0,0,588
53.8461532593,0,589
56.6923065186,0,590
55.3076934814,0,591
55.0769233704,0,592
58.2307701111,0,593
55.5384597778,0,594
56.0,0,595
57.7692298889,0,596
53.6153831482,0,597
53.3076934814,0,598
56.9230766296,0,599
55.9230766296,0,600
55.6153831482,0,601
60.2307701111,0,602
56.7692298889,0,603
55.8461532593,0,604
58.2307701111,0,605
57.1538467407,0,606
56.6923065186,0,607
58.0,0,608
59.0,0,609
58.0,0,610
60.9230766296,0,611
59.7692298889,0,612
58.6153831482,0,613
61.7692298889,0,614
61.4615402222,0,615
59.8461532593,0,616
60.2307701111,0,617
59.3846168518,0,618
55.7692298889,0,619
57.4615402222,0,620
58.8461532593,0,621
56.8461532593,0,622
59.8461532593,0,623
58.7692298889,0,624
56.8461532593,0,625
59.9230766296,0,626
60.3076934814,0,627
55.1538467407,0,628
59.1538467407,0,629
58.6923065186,0,630
55.3846168518,0,631
58.3076934814,0,632
56.7692298889,0,633
52.8461532593,0,634
57.0769233704,0,635
56.6923065186,0,636
53.8461532593,0,637
59.0,0,638
59.0,0,639
55.1538467407,0,640
58.7692298889,0,641
58.9230766296,0,642
56.2307701111,0,643
59.6923065186,0,644
59.8461532593,0,645
57.9230766296,0,646
59.7692298889,0,647
60.5384597778,0,648
59.1538467407,0,649
60.6923065186,0,650
57.8461532593,0,651
57.2307701111,0,652
58.8461532593,0,653
58.0769233704,0,654
58.1538467407,0,655
59.3076934814,0,656
57.2307701111,0,657
55.5384597778,0,658
58.3076934814,0,659
59.6923065186,0,660
59.3846168518,0,661
60.5384597778,0,662
60.9230766296,0,663
59.6923065186,0,664
61.0769233704,0,665
61.5384597778,0,666
60.1538467407,0,667
59.1538467407,0,668
60.6153831482,0,669
60.8461532593,0,670
63.1538467407,0,671
66.15384674069999,0,672
64.84615325930001,0,673
66.0,0,674
68.9230804443,0,675
65.4615402222,0,676
63.0769233704,0,677
63.0,0,678
60.4615402222,0,679
62.7692298889,0,680
64.69230651859999,0,681
60.6923065186,0,682
61.9230766296,0,683
61.7692298889,0,684
60.3076934814,0,685
58.3846168518,0,686
60.4615402222,0,687
57.6153831482,0,688
57.8461532593,0,689
58.6923065186,0,690
58.3076934814,0,691
56.8461532593,0,692
57.3846168518,0,693
57.0769233704,0,694
57.3076934814,0,695
58.0769233704,0,696
57.0769233704,0,697
56.3846168518,0,698
58.2307701111,0,699
57.3076934814,0,700
57.6923065186,0,701
59.4615402222,0,702
57.8461532593,0,703
57.8461532593,0,704
61.4615402222,0,705
59.5384597778,0,706
58.2307701111,0,707
59.9230766296,0,708
59.0,0,709
56.9230766296,0,710
58.8461532593,0,711
59.0,0,712
57.9230766296,0,713
59.6153831482,0,714
58.0,0,715
55.7692298889,0,716
57.4615402222,0,717
57.3076934814,0,718
55.1538467407,0,719
59.6923065186,0,720
60.8461532593,0,721
58.6153831482,0,722
60.0769233704,0,723
59.5384597778,0,724
57.6153831482,0,725
60.0,0,726
59.5384597778,0,727
58.0,0,728
58.5384597778,0,729
57.1538467407,0,730
56.8461532593,0,731
61.0769233704,0,732
62.0769233704,0,733
62.0,0,734
64.2307662964,0,735
66.30769348140001,0,736
66.2307662964,0,737
66.3846130371,0,738
67.30769348140001,0,739
66.84615325930001,0,740
67.5384597778,0,741
66.0,0,742
63.6153831482,0,743
62.3846168518,0,744
62.6923065186,0,745
62.3846168518,0,746
67.4615402222,0,747
67.2307662964,0,748
61.7692298889,0,749
61.1538467407,0,750
62.3846168518,0,751
58.7692298889,0,752
57.3846168518,0,753
59.0,0,754
57.6923065186,0,755
58.0,0,756
59.6153831482,0,757
58.5384597778,0,758
56.0,0,759
59.2307701111,0,760
57.4615402222,0,761
58.0,0,762
58.5384597778,0,763
55.3076934814,0,764
55.0769233704,0,765
57.3076934814,0,766
55.4615402222,0,767
55.1538467407,0,768
55.5384597778,0,769
54.0,0,770
54.9230766296,0,771
57.3846168518,0,772
54.4615402222,0,773
53.8461532593,0,774
55.5384597778,0,775
52.5384597778,0,776
52.6153831482,0,777
54.7692298889,0,778
53.6153831482,0,779
56.0,0,780
59.6153831482,0,781
64.30769348140001,0,782
57.3076934814,0,783
58.2307701111,0,784
55.6923065186,0,785
54.6923065186,0,786
57.0769233704,0,787
56.3076934814,0,788
60.3846168518,0,789
65.15384674069999,0,790
65.30769348140001,0,791
65.0,0,792
63.2307701111,0,793
60.5384597778,0,794
61.1538467407,0,795
61.2307701111,0,796
57.1538467407,0,797
57.7692298889,0,798
58.9230766296,0,799
57.9230766296,0,800
59.7692298889,0,801
60.0,0,802
59.3076934814,0,803
59.4615402222,0,804
60.6153831482,0,805
59.4615402222,0,806
56.8461532593,0,807
55.6153831482,0,808
54.3846168518,0,809
54.7692298889,0,810
54.8461532593,0,811
53.6923065186,0,812
53.6153831482,0,813
53.3846168518,0,814
53.7692298889,0,815
54.2307701111,0,816
52.5384597778,0,817
52.7692298889,0,818
53.0769233704,0,819
53.3846168518,0,820
53.75,0,821
54.1538467407,0,822
54.0769233704,0,823
54.8333320618,0,824
55.2307701111,0,825
53.3076934814,0,826
53.7692298889,0,827
52.7692298889,0,828
53.8461532593,0,829
55.0,0,830
52.4615402222,0,831
53.2307701111,0,832
54.0,0,833
51.6923065186,0,834
52.0769233704,0,835
52.0,0,836
50.6923065186,0,837
50.7692298889,0,838
51.0,0,839
50.2307701111,0,840
56.3846168518,0,841
55.3076934814,0,842
54.4615402222,0,843
55.1538467407,0,844
53.0,0,845
50.2307701111,0,846
51.7692298889,0,847
50.5384597778,0,848
51.6153831482,0,849
60.1538467407,0,850
61.3846168518,0,851
60.3846168518,0,852
58.9230766296,0,853
57.0769233704,0,854
57.0769233704,0,855
57.6153831482,0,856
54.2307701111,0,857
51.3076934814,0,858
53.3846168518,0,859
52.6153831482,0,860
52.3076934814,0,861
52.9230766296,0,862
54.6153831482,0,863
52.0769233704,0,864
54.2307701111,0,865
53.4615402222,0,866
51.9230766296,0,867
53.4615402222,0,868
49.4615402222,0,869
46.4615402222,0,870
47.8461532593,0,871
46.6153831482,0,872
44.8461532593,0,873
45.8461532593,0,874
46.6923065186,0,875
46.6153831482,0,876
49.1538467407,0,877
48.3076934814,0,878
47.2307701111,0,879
46.9230766296,0,880
47.6153831482,0,881
46.0769233704,0,882
46.0769233704,0,883
46.5384597778,0,884
46.8461532593,0,885
47.2307701111,0,886
46.3076934814,0,887
45.2307701111,0,888
45.6923065186,0,889
44.1538467407,0,890
44.1538467407,0,891
44.7692298889,0,892
43.2307701111,0,893
43.0,0,894
42.6153831482,0,895
42.3076934814,0,896
41.3846168518,0,897
42.0769233704,0,898
42.6923065186,0,899
44.0769233704,0,900
44.2307701111,0,901
43.5384597778,0,902
43.0,0,903
42.3846168518,0,904
42.0769233704,0,905
42.8461532593,0,906
44.6153831482,0,907
48.0769233704,0,908
48.8461532593,0,909
50.2307701111,0,910
49.0,0,911
47.4615402222,0,912
47.1538467407,0,913
46.6923065186,0,914
48.2307701111,0,915
45.5384597778,0,916
44.1538467407,0,917
44.2307701111,0,918
46.0769233704,0,919
48.2307701111,0,920
46.4615402222,0,921
44.3076934814,0,922
44.5384597778,0,923
43.8461532593,0,924
42.2307701111,0,925
42.2307701111,0,926
41.3846168518,0,927
39.9230766296,0,928
39.7692298889,0,929
39.9230766296,0,930
38.6923065186,0,931
39.9230766296,0,932
40.0,0,933
40.6153831482,0,934
41.5384597778,0,935
42.6153831482,0,936
43.1538467407,0,937
42.0,0,938
40.9230766296,0,939
40.5384597778,0,940
41.3076934814,0,941
42.8461532593,0,942
42.0,0,943
41.8461532593,0,944
41.4615402222,0,945
38.1538467407,0,946
38.2307701111,0,947
38.6153831482,0,948
37.3076934814,0,949
39.1538467407,0,950
41.9230766296,0,951
40.9230766296,0,952
40.6923065186,0,953
39.7692298889,0,954
37.8461532593,0,955
38.4615402222,0,956
38.7692298889,0,957
35.8461532593,0,958
37.0769233704,0,959
42.6153831482,0,960
40.7692298889,0,961
39.0,0,962
40.4615402222,0,963
39.3076934814,0,964
41.6923065186,0,965
40.2307701111,0,966
38.5384597778,0,967
43.8461532593,0,968
48.3076934814,0,969
46.3846168518,0,970
47.3076934814,0,971
47.8461532593,0,972
45.0,0,973
44.4615402222,0,974
43.0,0,975
41.1538467407,0,976
41.5384597778,0,977
42.2307701111,0,978
46.2307701111,0,979
49.6923065186,0,980
45.8461532593,0,981
42.3846168518,0,982
40.4615402222,0,983
40.6923065186,0,984
41.6153831482,0,985
40.3846168518,0,986
37.7692298889,0,987
36.1538467407,0,988
35.4615402222,0,989
36.2307701111,0,990
35.7692298889,0,991
37.1538467407,0,992
35.8461532593,0,993
35.0769233704,0,994
36.0769233704,0,995
36.2307701111,0,996
36.7692298889,0,997
36.9230766296,0,998
37.2307701111,0,999
37.9230766296,0,1000
37.1538467407,0,1001
37.6153831482,0,1002
36.3076934814,0,1003
36.1538467407,0,1004
36.2307701111,0,1005
35.2307701111,0,1006
36.0769233704,0,1007
35.6923065186,0,1008
34.6153831482,0,1009
36.2307701111,0,1010
38.1538467407,0,1011
37.5384597778,0,1012
38.0,0,1013
37.0769233704,0,1014
36.0,0,1015
36.3846168518,0,1016
35.2307701111,0,1017
35.7692298889,0,1018
36.6923065186,0,1019
37.6923065186,0,1020
40.5384597778,0,1021
40.5384597778,0,1022
38.4615402222,0,1023
38.9230766296,0,1024
39.0,0,1025
37.9230766296,0,1026
39.5384597778,0,1027
42.5384597778,0,1028
48.2307701111,0,1029
50.8461532593,0,1030
50.0,0,1031
47.7692298889,0,1032
47.6153831482,0,1033
47.5384597778,0,1034
46.6923065186,0,1035
44.8461532593,0,1036
44.7692298889,0,1037
43.9230766296,0,1038
44.5384597778,0,1039
42.6153831482,0,1040
42.2307701111,0,1041
42.3846168518,0,1042
40.2307701111,0,1043
39.6923065186,0,1044
39.5384597778,0,1045
36.9230766296,0,1046
35.5384597778,0,1047
35.3076934814,0,1048
34.9230766296,0,1049
35.2307701111,0,1050
35.8461532593,0,1051
35.6923065186,0,1052
36.2307701111,0,1053
37.6153831482,0,1054
38.2307701111,0,1055
38.6153831482,0,1056
38.4615402222,0,1057
36.0769233704,0,1058
38.6153831482,0,1059
39.3076934814,0,1060
37.9230766296,0,1061
37.7692298889,0,1062
37.4615402222,0,1063
35.6153831482,0,1064
36.3846168518,0,1065
37.3846168518,0,1066
37.4615402222,0,1067
38.0,0,1068
38.6153831482,0,1069
37.3076934814,0,1070
37.5833320618,0,1071
37.5384597778,0,1072
37.0,0,1073
39.1538467407,0,1074
39.8461532593,0,1075
39.1538467407,0,1076
38.8461532593,0,1077
38.8461532593,0,1078
38.9230766296,0,1079
41.3846168518,0,1080
41.5384597778,0,1081
40.5384597778,0,1082
41.3846168518,0,1083
41.0,0,1084
40.2307701111,0,1085
41.3846168518,0,1086
40.2307701111,0,1087
42.3076934814,0,1088
47.3076934814,0,1089
54.3846168518,0,1090
51.4615402222,0,1091
49.2307701111,0,1092
46.2307701111,0,1093
46.0,0,1094
47.6923065186,0,1095
46.0,0,1096
43.6923065186,0,1097
43.5384597778,0,1098
42.9230766296,0,1099
43.0,0,1100
44.3076934814,0,1101
44.2307701111,0,1102
44.1538467407,0,1103
43.0,0,1104
42.7692298889,0,1105
43.7692298889,0,1106
43.3846168518,0,1107
41.5384597778,0,1108
41.4615402222,0,1109
43.3076934814,0,1110
43.9230766296,0,1111
44.2307701111,0,1112
46.2307701111,0,1113
44.3846168518,0,1114
43.7692298889,0,1115
42.6153831482,0,1116
43.6153831482,0,1117
41.6153831482,0,1118
41.5384597778,0,1119
42.8461532593,0,1120
42.3846168518,0,1121
43.0,0,1122
43.1538467407,0,1123
40.3846168518,0,1124
40.5384597778,0,1125
39.9230766296,0,1126
38.4615402222,0,1127
40.2307701111,0,1128
40.0,0,1129
39.1538467407,0,1130
41.3076934814,0,1131
40.6153831482,0,1132
39.7692298889,0,1133
42.2307701111,0,1134
41.0,0,1135
39.0,0,1136
40.0,0,1137
37.6153831482,0,1138
36.8461532593,0,1139
41.4615402222,0,1140
40.1538467407,0,1141
38.8461532593,0,1142
40.6153831482,0,1143
40.0,0,1144
38.8461532593,0,1145
40.3846168518,0,1146
42.0,0,1147
47.2307701111,0,1148
53.9230766296,0,1149
52.4615402222,0,1150
51.4615402222,0,1151
51.9230766296,0,1152
49.0769233704,0,1153
51.0,0,1154
54.0769233704,0,1155
50.5384597778,0,1156
49.8461532593,0,1157
48.6923065186,0,1158
46.7692298889,0,1159
48.9230766296,0,1160
47.6923065186,0,1161
44.0,0,1162
42.4615402222,0,1163
40.3846168518,0,1164
37.9230766296,0,1165
39.6923065186,0,1166
39.0769233704,0,1167
38.1538467407,0,1168
38.2307701111,0,1169
38.3076934814,0,1170
37.2307701111,0,1171
37.6923065186,0,1172
37.0769233704,0,1173
39.6153831482,0,1174
39.0,0,1175
35.5384597778,0,1176
35.4615402222,0,1177
35.7692298889,0,1178
34.6923065186,0,1179
35.3846168518,0,1180
35.9230766296,0,1181
35.3846168518,0,1182
35.0769233704,0,1183
37.3846168518,0,1184
37.5384597778,0,1185
36.5384597778,0,1186
37.0769233704,0,1187
34.8461532593,0,1188
35.3076934814,0,1189
37.6153831482,0,1190
36.6923065186,0,1191
38.4615402222,0,1192
38.0,0,1193
37.3846168518,0,1194
37.0769233704,0,1195
36.1538467407,0,1196
35.0769233704,0,1197
34.6923065186,0,1198
35.8461532593,0,1199
38.3846168518,0,1200
39.3076934814,0,1201
38.2307701111,0,1202
35.9230766296,0,1203
36.3846168518,0,1204
37.2307701111,0,1205
35.8461532593,0,1206
37.5384597778,0,1207
39.3076934814,0,1208
38.8461532593,0,1209
38.6153831482,0,1210
38.8461532593,0,1211
40.2307701111,0,1212
40.2307701111,0,1213
39.4615402222,0,1214
39.1538467407,0,1215
37.8461532593,0,1216
36.2307701111,0,1217
33.7692298889,0,1218
33.2307701111,0,1219
33.9230766296,0,1220
34.5384597778,0,1221
35.4615402222,0,1222
34.9230766296,0,1223
34.5384597778,0,1224
33.4615402222,0,1225
33.3076934814,0,1226
33.0,0,1227
33.0769233704,0,1228
34.3846168518,0,1229
33.6153831482,0,1230
35.0,0,1231
37.6153831482,0,1232
36.6153831482,0,1233
34.3076934814,0,1234
34.6923065186,0,1235
31.6923084259,0,1236
31.1538467407,0,1237
32.5384597778,0,1238
31.615385055500003,0,1239
32.6923065186,0,1240
32.7692298889,0,1241
31.615385055500003,0,1242
31.9230766296,0,1243
31.5384616852,0,1244
31.2307701111,0,1245
31.4615383148,0,1246
30.7692298889,0,1247
30.4615383148,0,1248
30.9230766296,0,1249
31.5384616852,0,1250
32.2307701111,0,1251
33.153846740700004,0,1252
31.7692298889,0,1253
31.2307701111,0,1254
32.3846168518,0,1255
30.9230766296,0,1256
32.0769233704,0,1257
31.3846149445,0,1258
29.7692298889,0,1259
32.0,0,1260
32.8461532593,0,1261
30.6923084259,0,1262
32.6153831482,0,1263
33.6923065186,0,1264
32.6153831482,0,1265
31.9230766296,0,1266
31.2307701111,0,1267
29.0,0,1268
30.2307701111,0,1269
30.8461532593,0,1270
31.1538467407,0,1271
31.8461532593,0,1272
29.7692298889,0,1273
29.4615383148,0,1274
