value,label,index
4475.0,0,479
4087.0,0,480
3970.0,0,481
3743.0,0,482
3871.0,0,483
3817.0,0,484
3653.0,0,485
3777.0,0,486
3801.0,0,487
3833.0,0,488
3804.0,0,489
3808.0,0,490
3909.0,0,491
3590.0,0,492
3665.0,0,493
3542.0,0,494
3684.0,0,495
3464.0,0,496
3499.0,0,497
3559.0,0,498
3658.0,0,499
3636.0,0,500
3583.0,0,501
3786.0,0,502
3658.0,0,503
3683.0,0,504
3455.0,0,505
3519.0,0,506
3239.0,0,507
3521.0,0,508
3413.0,0,509
3274.0,0,510
3348.0,0,511
3241.0,0,512
3323.0,0,513
3137.0,0,514
3483.0,0,515
3220.0,0,516
3457.0,0,517
3228.0,0,518
3357.0,0,519
3300.0,0,520
3262.0,0,521
3415.0,0,522
3319.0,0,523
3025.0,0,524
3183.0,0,525
3400.0,0,526
3351.0,0,527
3281.0,0,528
3017.0,0,529
3057.0,0,530
3151.0,0,531
3351.0,0,532
3625.0,0,533
3373.0,0,534
3246.0,0,535
3328.0,0,536
3300.0,0,537
3299.0,0,538
3181.0,0,539
2929.0,0,540
3190.0,0,541
3406.0,0,542
3273.0,0,543
3211.0,0,544
3290.0,0,545
3088.0,0,546
3160.0,0,547
3305.0,0,548
3303.0,0,549
3275.0,0,550
3244.0,0,551
3112.0,0,552
3076.0,0,553
3325.0,0,554
3181.0,0,555
3172.0,0,556
3238.0,0,557
3082.0,0,558
2985.0,0,559
3284.0,0,560
3349.0,0,561
3354.0,0,562
3230.0,0,563
3172.0,0,564
3167.0,0,565
3298.0,0,566
3253.0,0,567
3037.0,0,568
2985.0,0,569
2983.0,0,570
3325.0,0,571
3188.0,0,572
3218.0,0,573
3175.0,0,574
2894.0,0,575
3073.0,0,576
3090.0,0,577
3388.0,0,578
3448.0,0,579
3246.0,0,580
3062.0,0,581
3122.0,0,582
3334.0,0,583
3261.0,0,584
3219.0,0,585
2865.0,0,586
3089.0,0,587
2966.0,0,588
3182.0,0,589
3111.0,0,590
3153.0,0,591
3578.0,0,592
3081.0,0,593
3188.0,0,594
3444.0,0,595
3304.0,0,596
3464.0,0,597
3491.0,0,598
3465.0,0,599
3380.0,0,600
3541.0,0,601
3628.0,0,602
3506.0,0,603
3468.0,0,604
3499.0,0,605
3335.0,0,606
3247.0,0,607
3372.0,0,608
3452.0,0,609
3765.0,0,610
3430.0,0,611
3324.0,0,612
3385.0,0,613
3228.0,0,614
3452.0,0,615
3333.0,0,616
3195.0,0,617
3232.0,0,618
3225.0,0,619
3159.0,0,620
3375.0,0,621
3435.0,0,622
3218.0,0,623
3430.0,0,624
3118.0,0,625
3316.0,0,626
3143.0,0,627
3097.0,0,628
3052.0,0,629
3011.0,0,630
3249.0,0,631
3273.0,0,632
3339.0,0,633
2923.0,0,634
3196.0,0,635
2971.0,0,636
3101.0,0,637
3220.0,0,638
2924.0,0,639
3324.0,0,640
3393.0,0,641
3066.0,0,642
3153.0,0,643
3060.0,0,644
3395.0,0,645
2984.0,0,646
2877.0,0,647
2975.0,0,648
2952.0,0,649
3148.0,0,650
3312.0,0,651
3366.0,0,652
3291.0,0,653
3297.0,0,654
3663.0,0,655
3502.0,0,656
3136.0,0,657
3159.0,0,658
3460.0,0,659
3411.0,0,660
3441.0,0,661
3283.0,0,662
3459.0,0,663
3237.0,0,664
3257.0,0,665
3343.0,0,666
3517.0,0,667
3368.0,0,668
3265.0,0,669
3421.0,0,670
3363.0,0,671
3306.0,0,672
3426.0,0,673
3591.0,0,674
3517.0,0,675
3399.0,0,676
3612.0,0,677
3757.0,0,678
3337.0,0,679
3660.0,0,680
3796.0,0,681
3786.0,0,682
3537.0,0,683
3702.0,0,684
3585.0,0,685
3615.0,0,686
3447.0,0,687
3303.0,0,688
3685.0,0,689
3620.0,0,690
3583.0,0,691
3561.0,0,692
3445.0,0,693
3695.0,0,694
3472.0,0,695
3724.0,0,696
3564.0,0,697
3787.0,0,698
3679.0,0,699
3774.0,0,700
3918.0,0,701
3702.0,0,702
3824.0,0,703
3803.0,0,704
3773.0,0,705
3483.0,0,706
3690.0,0,707
3632.0,0,708
3746.0,0,709
3604.0,0,710
3797.0,0,711
4236.0,0,712
4077.0,0,713
4005.0,0,714
4379.0,0,715
4486.0,0,716
4627.0,0,717
4354.0,0,718
4571.0,0,719
4516.0,0,720
4286.0,0,721
4188.0,0,722
4390.0,0,723
4357.0,0,724
4609.0,0,725
4539.0,0,726
4599.0,0,727
4485.0,0,728
4492.0,0,729
4500.0,0,730
4692.0,0,731
4661.0,0,732
4684.0,0,733
4752.0,0,734
4699.0,0,735
4859.0,0,736
4477.0,0,737
4196.0,0,738
4500.0,0,739
4688.0,0,740
4859.0,0,741
4987.0,0,742
4787.0,0,743
4627.0,0,744
4583.0,0,745
4666.0,0,746
4986.0,0,747
4817.0,0,748
4787.0,0,749
4614.0,0,750
4805.0,0,751
4760.0,0,752
4837.0,0,753
4991.0,0,754
4919.0,0,755
4881.0,0,756
4788.0,0,757
4858.0,0,758
5155.0,0,759
5129.0,0,760
4847.0,0,761
4664.0,0,762
4963.0,0,763
4772.0,0,764
4954.0,0,765
4865.0,0,766
4789.0,0,767
4679.0,0,768
4908.0,0,769
4629.0,0,770
5162.0,0,771
5274.0,0,772
5500.0,0,773
5288.0,0,774
5153.0,0,775
5354.0,0,776
5129.0,0,777
5210.0,0,778
5004.0,0,779
5282.0,0,780
5326.0,0,781
5368.0,0,782
5351.0,0,783
5434.0,0,784
5253.0,0,785
5807.0,0,786
5591.0,0,787
5585.0,0,788
5708.0,0,789
5616.0,0,790
5499.0,0,791
5379.0,0,792
5486.0,0,793
5485.0,0,794
5727.0,0,795
5583.0,0,796
5667.0,0,797
5483.0,0,798
5446.0,0,799
5465.0,0,800
5430.0,0,801
5673.0,0,802
5342.0,0,803
5299.0,0,804
5492.0,0,805
5522.0,0,806
5141.0,0,807
5545.0,0,808
5540.0,0,809
5419.0,0,810
5507.0,0,811
5487.0,0,812
5496.0,0,813
5492.0,0,814
5564.0,0,815
5514.0,0,816
5751.0,0,817
5682.0,0,818
5404.0,0,819
5361.0,0,820
5285.0,0,821
5402.0,0,822
5455.0,0,823
5745.0,0,824
5269.0,0,825
5539.0,0,826
5612.0,0,827
5444.0,0,828
5631.0,0,829
5624.0,0,830
6188.0,0,831
5979.0,0,832
5943.0,0,833
6005.0,0,834
6028.0,0,835
6265.0,0,836
5974.0,0,837
6179.0,0,838
6263.0,0,839
6295.0,0,840
6235.0,0,841
6355.0,0,842
6219.0,0,843
6083.0,0,844
6207.0,0,845
6203.0,0,846
5962.0,0,847
6059.0,0,848
6253.0,0,849
6384.0,0,850
6233.0,0,851
5977.0,0,852
6234.0,0,853
6366.0,0,854
6363.0,0,855
6368.0,0,856
6190.0,0,857
6436.0,0,858
6482.0,0,859
6436.0,0,860
6505.0,0,861
6322.0,0,862
6245.0,0,863
6260.0,0,864
6417.0,0,865
5991.0,0,866
6068.0,0,867
6269.0,0,868
6216.0,0,869
6117.0,0,870
6151.0,0,871
6226.0,0,872
6210.0,0,873
6356.0,0,874
6359.0,0,875
6530.0,0,876
6466.0,0,877
6625.0,0,878
6598.0,0,879
6261.0,0,880
6245.0,0,881
6603.0,0,882
6319.0,0,883
6610.0,0,884
6543.0,0,885
6386.0,0,886
6335.0,0,887
6548.0,0,888
6688.0,0,889
6208.0,0,890
6730.0,0,891
8498.0,0,892
8630.0,0,893
8496.0,0,894
8158.0,0,895
7259.0,0,896
7101.0,0,897
7234.0,0,898
6817.0,0,899
6786.0,0,900
6379.0,0,901
6550.0,0,902
6896.0,0,903
7006.0,0,904
6777.0,0,905
6716.0,0,906
7007.0,0,907
6910.0,0,908
7197.0,0,909
7154.0,0,910
7054.0,0,911
7065.0,0,912
6682.0,0,913
6616.0,0,914
6956.0,0,915
6732.0,0,916
6891.0,0,917
6697.0,0,918
6891.0,0,919
6753.0,0,920
6806.0,0,921
8338.0,0,922
8427.0,0,923
8624.0,0,924
7936.0,0,925
7114.0,0,926
7372.0,0,927
7485.0,0,928
7108.0,0,929
6731.0,0,930
6890.0,0,931
7052.0,0,932
7005.0,0,933
6939.0,0,934
7043.0,0,935
6776.0,0,936
7101.0,0,937
6876.0,0,938
6604.0,0,939
6787.0,0,940
6831.0,0,941
6734.0,0,942
6577.0,0,943
6621.0,0,944
6625.0,0,945
7156.0,0,946
6849.0,0,947
6762.0,0,948
6690.0,0,949
6799.0,0,950
6969.0,0,951
8600.0,0,952
8765.0,0,953
8598.0,0,954
8417.0,0,955
8050.0,0,956
8000.0,0,957
8022.0,0,958
7550.0,0,959
7081.0,0,960
7211.0,0,961
6926.0,0,962
6836.0,0,963
7224.0,0,964
7107.0,0,965
7487.0,0,966
7114.0,0,967
7297.0,0,968
7132.0,0,969
7111.0,0,970
7383.0,0,971
7130.0,0,972
7025.0,0,973
7235.0,0,974
7337.0,0,975
7275.0,0,976
6803.0,0,977
7023.0,0,978
7297.0,0,979
7192.0,0,980
7179.0,0,981
8441.0,0,982
8558.0,0,983
8444.0,0,984
8451.0,0,985
7492.0,0,986
7519.0,0,987
7532.0,0,988
7114.0,0,989
7146.0,0,990
7227.0,0,991
7252.0,0,992
7255.0,0,993
7095.0,0,994
6963.0,0,995
6971.0,0,996
7066.0,0,997
7096.0,0,998
7074.0,0,999
7310.0,0,1000
7220.0,0,1001
7196.0,0,1002
7021.0,0,1003
6972.0,0,1004
7003.0,0,1005
6926.0,0,1006
7055.0,0,1007
7245.0,0,1008
6759.0,0,1009
7094.0,0,1010
7348.0,0,1011
8944.0,0,1012
9094.0,0,1013
9060.0,0,1014
8215.0,0,1015
7579.0,0,1016
7599.0,0,1017
7341.0,0,1018
7015.0,0,1019
7158.0,0,1020
7157.0,0,1021
6872.0,0,1022
7267.0,0,1023
7014.0,0,1024
7256.0,0,1025
7218.0,0,1026
7289.0,0,1027
7292.0,0,1028
7293.0,0,1029
7375.0,0,1030
7229.0,0,1031
7200.0,0,1032
6835.0,0,1033
7097.0,0,1034
6975.0,0,1035
7280.0,0,1036
6860.0,0,1037
7041.0,0,1038
7153.0,0,1039
7030.0,0,1040
7054.0,0,1041
8837.0,0,1042
8729.0,0,1043
8347.0,0,1044
7908.0,0,1045
7090.0,0,1046
7406.0,0,1047
7124.0,0,1048
6962.0,0,1049
6745.0,0,1050
6882.0,0,1051
6880.0,0,1052
7011.0,0,1053
6812.0,0,1054
6801.0,0,1055
6949.0,0,1056
7089.0,0,1057
6874.0,0,1058
6595.0,0,1059
6680.0,0,1060
6764.0,0,1061
6770.0,0,1062
6943.0,0,1063
6903.0,0,1064
6696.0,0,1065
6887.0,0,1066
6744.0,0,1067
6595.0,0,1068
6757.0,0,1069
6852.0,0,1070
6986.0,0,1071
8978.0,0,1072
8644.0,0,1073
8801.0,0,1074
8032.0,0,1075
7656.0,0,1076
7728.0,0,1077
7448.0,0,1078
6998.0,0,1079
7404.0,0,1080
6865.0,0,1081
7191.0,0,1082
6983.0,0,1083
6705.0,0,1084
6872.0,0,1085
6832.0,0,1086
6923.0,0,1087
6943.0,0,1088
6973.0,0,1089
6793.0,0,1090
7165.0,0,1091
6730.0,0,1092
6774.0,0,1093
6853.0,0,1094
7104.0,0,1095
6873.0,0,1096
7110.0,0,1097
6868.0,0,1098
6695.0,0,1099
6883.0,0,1100
6848.0,0,1101
8370.0,0,1102
8843.0,0,1103
8512.0,0,1104
7922.0,0,1105
7435.0,0,1106
7316.0,0,1107
6869.0,0,1108
6921.0,0,1109
6775.0,0,1110
6873.0,0,1111
6814.0,0,1112
7163.0,0,1113
6993.0,0,1114
6949.0,0,1115
7240.0,0,1116
7292.0,0,1117
7102.0,0,1118
7403.0,0,1119
6862.0,0,1120
6974.0,0,1121
6979.0,0,1122
6940.0,0,1123
6985.0,0,1124
6942.0,0,1125
6872.0,0,1126
7056.0,0,1127
7050.0,0,1128
6988.0,0,1129
7161.0,0,1130
7396.0,0,1131
9214.0,0,1132
8898.0,0,1133
8906.0,0,1134
8815.0,0,1135
7428.0,0,1136
7664.0,0,1137
7676.0,0,1138
7444.0,0,1139
7345.0,0,1140
7372.0,0,1141
7408.0,0,1142
7373.0,0,1143
7140.0,0,1144
7080.0,0,1145
7388.0,0,1146
7317.0,0,1147
7413.0,0,1148
7317.0,0,1149
7312.0,0,1150
7104.0,0,1151
7169.0,0,1152
7221.0,0,1153
7170.0,0,1154
7183.0,0,1155
7427.0,0,1156
7409.0,0,1157
7328.0,0,1158
7236.0,0,1159
7011.0,0,1160
7590.0,0,1161
9036.0,0,1162
8968.0,0,1163
9127.0,0,1164
7990.0,0,1165
7988.0,0,1166
7609.0,0,1167
7675.0,0,1168
7032.0,0,1169
7091.0,0,1170
7162.0,0,1171
7137.0,0,1172
6949.0,0,1173
6859.0,0,1174
7069.0,0,1175
7207.0,0,1176
7220.0,0,1177
7008.0,0,1178
7129.0,0,1179
7277.0,0,1180
7321.0,0,1181
7276.0,0,1182
6948.0,0,1183
6834.0,0,1184
7026.0,0,1185
6904.0,0,1186
6908.0,0,1187
6857.0,0,1188
7044.0,0,1189
6929.0,0,1190
7568.0,0,1191
9303.0,0,1192
9137.0,0,1193
9004.0,0,1194
8598.0,0,1195
8229.0,0,1196
8229.0,0,1197
8184.0,0,1198
7681.0,0,1199
7403.0,0,1200
7564.0,0,1201
7275.0,0,1202
7090.0,0,1203
7464.0,0,1204
7354.0,0,1205
7572.0,0,1206
7450.0,0,1207
7669.0,0,1208
7032.0,0,1209
7392.0,0,1210
7352.0,0,1211
7415.0,0,1212
7029.0,0,1213
7359.0,0,1214
7326.0,0,1215
7179.0,0,1216
7220.0,0,1217
7150.0,0,1218
7188.0,0,1219
7300.0,0,1220
7252.0,0,1221
9154.0,0,1222
9470.0,0,1223
8961.0,0,1224
8625.0,0,1225
8187.0,0,1226
7723.0,0,1227
6872.0,0,1228
7154.0,0,1229
7472.0,0,1230
7107.0,0,1231
7363.0,0,1232
7457.0,0,1233
7227.0,0,1234
7094.0,0,1235
7377.0,0,1236
7430.0,0,1237
7222.0,0,1238
7140.0,0,1239
7304.0,0,1240
7355.0,0,1241
7324.0,0,1242
7227.0,0,1243
7286.0,0,1244
7073.0,0,1245
7171.0,0,1246
7267.0,0,1247
7053.0,0,1248
6964.0,0,1249
7243.0,0,1250
7253.0,0,1251
8947.0,0,1252
8903.0,0,1253
9046.0,0,1254
8592.0,0,1255
7954.0,0,1256
7639.0,0,1257
7421.0,0,1258
7390.0,0,1259
7605.0,0,1260
7473.0,0,1261
7409.0,0,1262
7450.0,0,1263
7672.0,0,1264
7468.0,0,1265
7904.0,0,1266
7412.0,0,1267
7408.0,0,1268
7303.0,0,1269
7362.0,0,1270
7340.0,0,1271
7481.0,0,1272
7389.0,0,1273
7390.0,0,1274
7291.0,0,1275
7348.0,0,1276
7282.0,0,1277
7451.0,0,1278
7481.0,0,1279
9346.0,0,1280
9195.0,0,1281
9401.0,0,1282
8964.0,0,1283
8706.0,0,1284
7777.0,0,1285
7336.0,0,1286
7319.0,0,1287
7324.0,0,1288
7226.0,0,1289
7147.0,0,1290
7124.0,0,1291
7291.0,0,1292
7193.0,0,1293
7464.0,0,1294
6919.0,0,1295
7166.0,0,1296
7195.0,0,1297
7198.0,0,1298
7309.0,0,1299
7507.0,0,1300
7279.0,0,1301
7134.0,0,1302
7398.0,0,1303
7289.0,0,1304
7244.0,0,1305
7263.0,0,1306
7238.0,0,1307
7872.0,0,1308
9594.0,0,1309
9306.0,0,1310
9671.0,0,1311
9118.0,0,1312
8372.0,0,1313
8150.0,0,1314
7970.0,0,1315
7740.0,0,1316
7431.0,0,1317
7710.0,0,1318
7730.0,0,1319
7676.0,0,1320
7867.0,0,1321
7694.0,0,1322
7807.0,0,1323
7589.0,0,1324
7375.0,0,1325
7552.0,0,1326
7596.0,0,1327
8063.0,0,1328
7456.0,0,1329
7513.0,0,1330
7780.0,0,1331
7812.0,0,1332
7419.0,0,1333
7272.0,0,1334
7461.0,0,1335
7486.0,0,1336
7402.0,0,1337
7740.0,0,1338
9203.0,0,1339
9633.0,0,1340
8833.0,0,1341
8043.0,0,1342
7676.0,0,1343
7962.0,0,1344
7857.0,0,1345
7819.0,0,1346
7426.0,0,1347
7360.0,0,1348
7250.0,0,1349
7257.0,0,1350
7313.0,0,1351
7388.0,0,1352
7579.0,0,1353
7507.0,0,1354
7223.0,0,1355
7373.0,0,1356
7274.0,0,1357
7321.0,0,1358
7238.0,0,1359
7235.0,0,1360
6959.0,0,1361
7234.0,0,1362
7436.0,0,1363
7266.0,0,1364
7325.0,0,1365
7300.0,0,1366
7311.0,0,1367
7526.0,0,1368
9419.0,0,1369
9197.0,0,1370
9348.0,0,1371
8653.0,0,1372
8165.0,0,1373
7882.0,0,1374
8066.0,0,1375
7669.0,0,1376
7564.0,0,1377
7679.0,0,1378
7516.0,0,1379
7390.0,0,1380
7439.0,0,1381
7627.0,0,1382
7866.0,0,1383
7921.0,0,1384
7360.0,0,1385
7578.0,0,1386
7766.0,0,1387
7665.0,0,1388
7728.0,0,1389
7259.0,0,1390
7621.0,0,1391
7618.0,0,1392
7436.0,0,1393
7508.0,0,1394
7384.0,0,1395
7545.0,0,1396
7635.0,0,1397
7617.0,0,1398
9113.0,0,1399
9357.0,0,1400
9074.0,0,1401
8653.0,0,1402
7953.0,0,1403
7761.0,0,1404
7778.0,0,1405
7195.0,0,1406
7373.0,0,1407
7039.0,0,1408
7297.0,0,1409
7160.0,0,1410
7221.0,0,1411
7239.0,0,1412
7454.0,0,1413
7360.0,0,1414
7322.0,0,1415
7453.0,0,1416
7310.0,0,1417
7423.0,0,1418
7208.0,0,1419
7264.0,0,1420
7165.0,0,1421
7407.0,0,1422
7402.0,0,1423
7273.0,0,1424
7248.0,0,1425
7224.0,0,1426
7237.0,0,1427
7977.0,0,1428
9599.0,0,1429
9542.0,0,1430
9322.0,0,1431
9329.0,0,1432
8707.0,0,1433
8592.0,0,1434
8125.0,0,1435
7917.0,0,1436
7545.0,0,1437
7410.0,0,1438
7345.0,0,1439
7244.0,0,1440
7686.0,0,1441
7603.0,0,1442
7807.0,0,1443
7714.0,0,1444
7682.0,0,1445
7555.0,0,1446
7733.0,0,1447
7574.0,0,1448
7509.0,0,1449
7418.0,0,1450
7512.0,0,1451
7562.0,0,1452
7580.0,0,1453
7551.0,0,1454
7427.0,0,1455
7388.0,0,1456
7472.0,0,1457
7445.0,0,1458
9163.0,0,1459
9594.0,0,1460
9071.0,0,1461
8780.0,0,1462
8038.0,0,1463
7951.0,0,1464
7743.0,0,1465
7281.0,0,1466
7289.0,0,1467
7525.0,0,1468
7345.0,0,1469
7348.0,0,1470
7276.0,0,1471
7300.0,0,1472
7429.0,0,1473
7503.0,0,1474
7404.0,0,1475
7391.0,0,1476
7236.0,0,1477
7380.0,0,1478
7364.0,0,1479
7282.0,0,1480
7236.0,0,1481
7519.0,0,1482
7339.0,0,1483
7370.0,0,1484
7433.0,0,1485
7324.0,0,1486
7610.0,0,1487
9724.0,0,1488
9716.0,0,1489
9438.0,0,1490
9149.0,0,1491
8606.0,0,1492
8057.0,0,1493
8084.0,0,1494
7875.0,0,1495
7862.0,0,1496
7831.0,0,1497
